,Día de la semana,Electricidad (kW),Fotovoltaica (kW),Refrigeración (kW),Calefacción (kWh),Energía total (kWh),Emisión (kg CO₂)
2022-05-25,2,523866.17,106261.4,669588.44125,28082.063220000004,1221536.67447,761800.0
2022-05-26,3,531330.44,102299.64,704347.76116,26772.03585,1262450.23701,787300.0
2022-05-27,4,533701.54,101653.31,740115.33463,26481.89556,1300298.77019,810890.0
2022-05-28,5,507757.56,107394.16,647901.14211,29122.465270000004,1184781.16738,738870.0
2022-05-29,6,457806.08,109810.52,595352.1328,27138.3746,1080296.5874,673690.0
2022-05-30,0,446488.21,110808.37,616789.90079,28002.934050000003,1091281.04484,680540.0
2022-05-31,1,488813.59,105739.86,633167.02231,28348.757830000002,1150329.37014,717400.0
2022-06-01,2,496766.73,98422.4,647347.21461,29207.455860000002,1173321.40047,731720.0
2022-06-02,3,511171.62,97644.08,680740.42621,28785.433620000003,1220697.47983,761270.0
2022-06-03,4,511386.17,94734.94,703165.55678,28638.89812,1243190.6249,775270.0
2022-06-04,5,502005.87,96750.20999999999,659532.14247,27967.76553,1189505.778,741760.0
2022-06-05,6,487760.28,96058.86,700112.02704,25335.98795,1213208.29499,756590.0
2022-06-06,0,538793.02,106734.1,810127.47989,25503.03842,1374423.53831,857130.0
2022-06-07,1,581304.99,92423.81,836155.95281,25444.42422,1442905.36703,899830.0
2022-06-08,2,591058.04,88966.55,853291.023,25236.343810000002,1469585.40681,916480.0
2022-06-09,3,605936.84,85293.74,881222.79081,24231.11028,1511390.74109,942540.0
2022-06-10,4,621110.39,87659.87000000001,943183.71416,24157.84253,1588451.94669,990600.0
2022-06-11,5,633839.63,89354.31,934131.44854,23955.62354,1591926.70208,992760.0
2022-06-12,6,584822.6900000001,94011.73999999999,906026.25746,24034.75271,1514883.70017,944710.0
2022-06-13,0,604063.17,98338.2,951963.6936400001,24216.45673,1580243.32037,985480.0
2022-06-14,1,606743.33,98225.3,879881.9345600001,24538.83483,1511164.09939,942420.0
2022-06-15,2,582637.89,96946.76,858739.48906,26197.616690000003,1467574.99575,915220.0
2022-06-16,3,602624.1,94067.87,906521.1697,27929.6663,1537074.936,958590.0
2022-06-17,4,617641.41,86853.27,966015.02306,26191.75527,1609848.18833,1003930.0
2022-06-18,5,628446.71,64402.83,1013357.50074,27443.16844,1669247.37918,1040980.0
2022-06-19,6,544722.23,96132.91,843301.86375,29474.150470000004,1417498.24422,884010.0
2022-06-20,0,535772.29,100365.74,803505.00406,30104.25312,1369381.54718,853970.0
2022-06-21,1,571952.27,88388.17,862733.4646000001,28709.235160000004,1463394.96976,912620.0
2022-06-22,2,622324.0,91272.19,992851.87843,26426.21207,1641602.0905,1023780.0
2022-06-23,3,623881.77,71683.91,1019159.24945,26388.11284,1669429.13229,1041080.0
2022-06-24,4,611742.72,100503.34000000001,1010157.87482,26311.914380000002,1648212.5092,1027850.0
2022-06-25,5,613104.39,81262.96,932716.20774,26731.00591,1572551.60365,980670.0
2022-06-26,6,573226.89,80427.13,930402.05691,26722.213780000002,1530351.16069,954370.0
2022-06-27,0,613707.61,94000.28,1045224.40468,27109.0675,1686041.08218,1051470.0
2022-06-28,1,658527.4,95330.0,1073718.6463,27214.573060000002,1759460.6193600001,1097230.0
2022-06-29,2,691034.32,81520.96,1115299.8207699999,26716.35236,1833050.49313,1143120.0
2022-06-30,3,664619.82,84582.11,1058737.03521,26868.74928,1750225.60449,1091510.0
2022-07-01,4,668283.42,96820.46,1068828.50399,26862.88786,1763974.81185,1100040.0
2022-07-02,5,635656.35,80847.90000000001,972640.69936,26936.15561,1635233.20497,1019780.0
2022-07-03,6,580040.41,95231.86,899069.10391,26695.83739,1505805.3513,939030.0
2022-07-04,0,568939.65,95736.3,905261.0286,26857.02644,1501057.70504,936100.0
2022-07-05,1,621176.39,88315.64,940408.30878,39964.626915,1601549.325695,998590.0
2022-07-06,2,600852.37,103445.81,913632.29751,57283.657660000004,1571768.32517,981280.0
2022-07-07,3,612662.66,102198.34,932218.69292,49287.215425,1594168.568345,994280.0
2022-07-08,4,634859.03,103328.58,989728.00869,37482.315545000005,1662069.354235,1036520.0
2022-07-09,5,638627.54,101405.66,986810.23515,24870.005060000003,1650307.78021,1029140.0
2022-07-10,6,642326.06,99423.42,1079344.58018,24251.62525,1745922.26543,1088770.0
2022-07-11,0,668711.03,96861.65,1131116.7897,23307.93663,1823135.75633,1136920.0
2022-07-12,1,704716.19,96097.9,1157205.22747,22894.70652,1884816.12399,1178530.0
2022-07-13,2,723452.53,92618.23,1230053.55187,23973.2078,1977479.2896699999,1233190.0
2022-07-14,3,743121.12,84466.29,1256120.8173,24175.42679,2023417.36409,1261840.0
2022-07-15,4,731452.15,90536.45,1239792.05453,25233.4131,1996477.61763,1245040.0
2022-07-16,5,718119.39,83798.15,1151348.3322,24708.81601,1894176.53821,1181250.0
2022-07-17,6,685172.96,84257.52,1154260.26752,25245.13594,1864678.36346,1162850.0
2022-07-18,0,717238.51,84997.58,1257319.69226,26323.63722,2000881.83948,1247780.0
2022-07-19,1,739062.76,84474.93,1206942.2546,25415.11712,1971420.13172,1229430.0
2022-07-20,2,733677.05,81402.26,1197649.42618,25362.36434,1956688.8405199999,1220220.0
2022-07-21,3,754522.92,76432.64,1252247.4045199999,25488.38487,2032258.70939,1267360.0
2022-07-22,4,736842.15,75722.93,1207039.25346,25412.186410000002,1969293.58987,1228080.0
2022-07-23,5,730664.73,75599.5,1185906.44454,26018.843380000002,1942590.01792,1211440.0
2022-07-24,6,669410.29,57999.56,1144539.20918,27337.662880000003,1841287.16206,1148280.0
2022-07-25,0,695605.5,77616.56999999999,1224811.56888,26754.45159,1947171.52047,1214290.0
2022-07-26,1,725218.2,68960.25,1216733.79362,27425.58418,1969377.5777999999,1228140.0
2022-07-27,2,713436.2,60435.3,1200896.49643,26191.75527,1940524.4517,1210160.0
2022-07-28,3,708757.38,31821.02,1194743.99731,28035.171860000002,1931536.54917,1204550.0
2022-07-29,4,692992.19,70436.34,1172698.66757,26646.015320000002,1892336.87289,1180090.0
2022-07-30,5,685663.97,92540.68,1152273.09218,26672.391710000004,1864609.45389,1162800.0
2022-07-31,6,642561.02,94915.68,1122812.02726,27528.159030000003,1792901.20629,1118100.0
2022-08-01,0,690141.95,100504.28,1231114.87696,26350.01361,1947606.84057,1214550.0
2022-08-02,1,720548.78,92995.37,1223952.96367,25333.057240000002,1969834.80091,1228420.0
2022-08-03,2,669471.14,60148.2,1125611.17239,25670.088890000003,1820752.4012799999,1135460.0
2022-08-04,3,676313.44,76758.96,1057161.06751,26153.65604,1759628.16355,1097330.0
2022-08-05,4,675345.59,97515.36,1022794.7371799999,25045.847660000003,1723186.17484,1074620.0
2022-08-06,5,666196.8,93399.44,965560.76734,24486.08205,1656243.64939,1032860.0
2022-08-07,6,629189.92,84205.93000000001,966781.51804,25007.74843,1620979.18647,1010890.0
2022-08-08,0,667069.31,90642.77,1069235.42089,24785.014470000002,1761089.74536,1098280.0
2022-08-09,1,678760.9400000001,67449.92,1086388.14642,27457.82199,1792606.9084100001,1117860.0
2022-08-10,2,691736.41,89622.25,1161869.4377,24975.51062,1878581.35832,1171520.0
2022-08-11,3,689408.14,76788.52,1149636.5379599999,24603.31045,1863647.98841,1162220.0
2022-08-12,4,709815.97,55911.19,1175372.2558,26402.76639,1911590.9921900001,1192100.0
2022-08-13,5,686234.48,76318.78,1082518.03962,26792.55082,1795545.07044,1119760.0
2022-08-14,6,658354.85,63625.8,1131001.81897,27387.484950000002,1816744.15392,1132950.0
2022-08-15,0,688496.63,94595.59999999999,1203206.67305,27786.06151,1919489.3645600001,1197030.0
2022-08-16,1,724775.99,79210.79,1228564.31339,27478.33696,1980818.64035,1235270.0
2022-08-17,2,716505.38,75536.77,1229680.57402,27501.78264,1973687.73666,1230840.0
2022-08-18,3,759113.27,91749.76,1295543.89023,28383.92635,2083041.08658,1299010.0
2022-08-19,4,754460.45,68236.62,1269290.82169,29037.474680000003,2052788.74637,1280160.0
2022-08-20,5,738659.95,79703.81,1200852.63944,28644.75954,1968157.34898,1227390.0
2022-08-21,6,668653.39,86697.76000000001,1113011.83642,29852.21206,1811517.43848,1129680.0
2022-08-22,0,721979.22,92425.87,1218826.09209,29526.903250000003,1970332.2153399999,1228750.0
2022-08-23,1,766894.2,85135.69,1267422.06374,28252.044400000002,2062568.30814,1286260.0
2022-08-24,2,747429.96,88259.64,1188700.34934,28471.84765,1964602.15699,1225160.0
2022-08-25,3,770743.7,84479.13,1284233.14789,28008.79547,2082985.64336,1299000.0
2022-08-26,4,778402.38,87212.77,1316030.2042099999,27580.91181,2122013.49602,1323340.0
2022-08-27,5,735742.04,82771.45,1193831.54683,28134.816000000003,1957708.40283,1220870.0
2022-08-28,6,700732.0,89982.38,1198439.37955,28439.60984,1927610.98939,1202090.0
2022-08-29,0,765913.93,89793.59,1326735.53017,27973.62695,2120623.08712,1322480.0
