,Día de la semana,Electricidad (kW),Fotovoltaica (kW),Refrigeración (kW),Calefacción (kWh),Energía total (kWh),Temperatura (°C),Punto de rocío (°C),Humedad (%),Velocidad del viento (m/s),Presión (hPa),Ráfaga de viento (m/s)
2018-03-03,5,540932.63,121252.12000000001,342681.7086,67341.85438,950956.19298,17.07175925925926,-2.4537037037037037,29.395833333333332,2.393526666666667,974.0033687708333,0.0
2018-03-04,6,536100.47,113408.72,291032.34789,69073.90399,896206.72188,15.393518518518519,-0.5555555555555557,35.333333333333336,3.1106533333333335,976.5361062916667,9.83488
2018-03-05,0,585720.68,126318.44,338731.30869000003,78554.75084000001,1003006.73953,15.046296296296296,-9.930555555555555,21.416666666666668,1.9185466666666666,977.73545275,0.0
2018-03-06,1,596294.9,115541.4,393561.79589999997,70808.88431000001,1060665.58021,17.569444444444446,-12.893518518518519,15.541666666666666,1.84404,976.253907125,0.0
2018-03-07,2,603351.36,73173.35,431265.97025,65510.160630000006,1100127.49088,19.12037037037037,-9.560185185185185,15.833333333333334,2.1048133333333334,974.8852411666667,0.0
2018-03-08,3,606729.32,90190.56,464512.90982,60736.034040000006,1131978.26386,20.578703703703702,-6.851851851851851,17.875,1.84404,973.8552142083332,0.0
2018-03-09,4,606871.8,112663.24,467327.77594,62040.19999000001,1136239.77593,20.555555555555554,-6.458333333333333,17.166666666666668,2.5891066666666664,971.4706312499999,0.0
2018-03-10,5,565567.84,32970.43,406586.72404,55657.11361000001,1027811.67765,19.375,3.0092592592592595,37.041666666666664,2.794,972.9380669166667,0.0
2018-03-11,6,553877.47,97466.59,426771.31459,51319.66281,1031968.4474,19.027777777777775,11.736111111111112,65.04166666666667,2.086186666666667,975.6895087916668,0.0
2018-03-12,0,641883.84,119273.38,532673.63594,51671.34801,1226228.82395,21.435185185185187,7.222222222222221,45.333333333333336,1.73228,975.2944299583332,0.0
2018-03-13,1,659205.55,81984.07,546988.2128099999,49924.644850000004,1256118.40766,22.291666666666668,4.768518518518518,34.083333333333336,1.7881600000000002,973.1356063333333,0.0
2018-03-14,2,669122.91,110380.68000000001,568651.4205,48998.54049000001,1286772.87099,22.708333333333332,5.833333333333333,34.666666666666664,3.762586666666667,970.6804735833333,8.04672
2018-03-15,3,636688.14,104481.26999999999,424943.14282,61020.31291000001,1122651.59573,18.055555555555554,2.361111111111111,35.875,4.63804,971.7387204583333,11.62304
2018-03-16,4,613818.23,92424.91,401554.81146,61835.05029000001,1077208.09175,17.40740740740741,1.388888888888889,35.75,2.84988,972.1620192083333,7.15264
2018-03-17,5,567207.3099999999,123132.48,349636.50576000003,60595.35996000001,977439.1757199999,16.99074074074074,1.0416666666666667,35.708333333333336,3.0175199999999998,972.3313387083334,7.59968
2018-03-18,6,536900.3200000001,126771.45999999999,306863.03312,60422.448070000006,904185.80119,15.787037037037036,-2.4768518518518516,30.125,4.35864,975.4637494583334,9.83488
2018-03-19,0,610816.98,124065.85,382084.66429,72113.05026,1065014.69455,16.85185185185185,-8.86574074074074,19.458333333333332,1.9930533333333333,976.0563677083333,0.0
2018-03-20,1,634738.36,128578.9,453468.15819,67239.27953,1155445.79772,18.77314814814815,-9.51388888888889,16.375,2.1420666666666666,974.2361830833333,0.0
2018-03-21,2,640912.74,102689.19,523745.69627,59086.044310000005,1223744.48058,21.597222222222225,-5.972222222222222,17.083333333333332,2.5704800000000003,973.9398739583334,0.0
2018-03-22,3,668937.78,75871.57,606594.9267,52286.79711000001,1327819.5038100001,24.259259259259256,-1.9444444444444444,18.416666666666668,3.1851599999999998,974.7723615,0.0
2018-03-23,4,671548.78,125614.76,622793.45496,47081.85615000001,1341424.09111,24.60648148148148,1.2500000000000002,23.875,4.191,974.264403,9.38784
2018-03-24,5,603966.66,98705.17,496377.66839,52849.49343,1153193.82182,21.689814814814813,0.02314814814814815,24.5,4.172373333333334,971.216652,10.28192
2018-03-25,6,560259.85,116525.29,418637.09148,57629.48144,1036526.42292,19.305555555555557,-4.0740740740740735,22.333333333333332,3.6694533333333332,970.7228034583333,10.28192
2018-03-26,0,621102.02,131002.84,442920.28832,60862.05457000001,1124884.36289,18.40277777777778,-4.421296296296297,22.125,3.4273066666666665,969.6363366666666,11.176
2018-03-27,1,631863.15,133439.65,426858.00864,62131.052,1120852.21064,17.89351851851852,-4.212962962962963,23.5,3.0175199999999998,973.0227266666666,8.9408
2018-03-28,2,647119.98,138520.68,463621.10413,61647.48485000001,1172388.56898,19.35185185185185,-6.7592592592592595,18.5,2.68224,974.5042722916666,0.0
2018-03-29,3,643318.55,134449.27,551536.74891,54393.977600000006,1249249.27651,21.96759259259259,-4.606481481481482,17.583333333333332,3.1106533333333335,974.1374133749999,0.0
2018-03-30,4,662669.64,137797.52,617133.72271,52656.06657,1332459.42928,24.166666666666668,-2.939814814814815,18.541666666666668,2.160693333333333,974.5042722916666,7.15264
2018-03-31,5,630723.69,119391.33,603460.01358,53104.465200000006,1287288.16878,25.277777777777775,-3.6342592592592595,16.583333333333332,2.45872,973.4460254166667,0.0
2018-04-01,6,602913.0,103958.74,593153.62093,52770.36426,1248836.98519,25.64814814814815,-4.282407407407407,15.083333333333334,3.0734,968.9167287916666,8.9408
2018-04-02,0,665894.6,135431.63999999998,671350.80995,57210.389910000005,1394455.79986,24.62962962962963,-8.472222222222223,11.458333333333334,4.24688,966.22172675,9.38784
2018-04-03,1,679458.08,125668.04,664873.55105,52395.233380000005,1396726.86443,24.39814814814815,-2.8935185185185186,16.958333333333332,2.2352000000000003,970.0878553333333,0.0
2018-04-04,2,694069.8,111373.48,693235.20177,48972.1641,1436277.16587,24.953703703703706,0.23148148148148148,21.083333333333332,2.45872,972.8392972083334,0.0
2018-04-05,3,700411.18,114664.12,714740.24997,49253.51226,1464404.94223,25.833333333333332,-0.11574074074074071,19.958333333333332,2.84988,971.3295316666666,8.9408
2018-04-06,4,697460.34,118464.61,726089.50346,52685.37367,1476235.21713,26.574074074074076,-0.8101851851851851,18.0,3.4273066666666665,968.4511001666666,7.59968
2018-04-07,5,683245.42,118832.99,731984.13614,50683.69874000001,1465913.25488,28.159722222222225,4.293981481481482,22.125,2.998893333333333,968.4158252708334,9.38784
2018-04-08,6,645528.52,131815.24,747149.96769,47955.20773,1440633.69542,28.287037037037038,5.092592592592593,27.541666666666668,4.0978666666666665,968.2817806666667,9.83488
2018-04-09,0,714329.14,130510.56,787055.29166,55859.3326,1557243.76426,27.40740740740741,-7.314814814814814,10.875,2.06756,972.0068096666668,0.0
2018-04-10,1,733012.92,121340.18000000001,821528.2926,50616.29241,1605157.50501,28.472222222222225,-7.847222222222222,10.5,1.8812933333333335,973.6717847499999,0.0
2018-04-11,2,726850.37,105187.54,810073.84564,46785.85444,1583710.07008,27.916666666666668,-5.25462962962963,12.708333333333334,3.0361466666666668,970.539374,11.62304
2018-04-12,3,703415.52,117800.85,724283.10192,51076.41388,1478775.0358,25.23148148148148,-7.638888888888888,12.333333333333334,7.09676,967.491623,19.22272
2018-04-13,4,642992.9,149484.43,536202.94544,62922.343700000005,1242118.18914,20.277777777777775,-16.805555555555554,7.458333333333333,7.0408800000000005,976.6630959166667,15.6464
2018-04-14,5,609714.8,147738.92,520331.07614,57925.48315,1187971.35929,21.50462962962963,-13.981481481481481,8.708333333333334,3.8184666666666662,979.6544070833334,8.9408
2018-04-15,6,598424.05,127935.62999999999,560623.41079,54001.262460000005,1213048.72325,23.77314814814815,-11.018518518518519,11.041666666666666,2.8126266666666666,973.290815875,0.0
2018-04-16,0,661330.27,70068.09,645197.62421,51624.45665000001,1358152.35086,24.259259259259256,-9.166666666666666,11.291666666666666,2.924386666666667,970.9485627916666,8.9408
2018-04-17,1,656494.0,138636.16,538802.60633,57752.571260000004,1253049.17759,19.97685185185185,-8.761574074074074,14.8125,4.55422,974.2502930416666,8.9408
2018-04-18,2,663799.66,143521.95,550224.94308,57603.105050000006,1271627.70813,21.11111111111111,-10.023148148148149,13.208333333333334,2.775373333333333,974.6312619166666,7.15264
2018-04-19,3,661737.48,113122.66,551425.33035,55510.57811,1268673.38846,20.76388888888889,-5.5092592592592595,17.791666666666668,4.91744,969.9185358333333,15.6464
2018-04-20,4,638773.85,148037.7,508039.0908,54830.65339,1201643.59419,19.675925925925927,-1.2268518518518519,25.625,3.9302266666666665,973.9680938749999,11.62304
2018-04-21,5,625872.23,145435.87,585810.1601,47861.425010000006,1259543.81511,23.935185185185187,-0.2777777777777778,22.041666666666668,2.3283333333333336,974.5959870208334,7.59968
2018-04-22,6,626470.94,135304.45,661697.62971,43523.97421,1331692.54392,26.944444444444443,-0.6944444444444443,18.541666666666668,2.421466666666667,970.6804735833333,0.0
2018-04-23,0,702599.52,134770.78,798066.06907,44283.0281,1544948.61717,27.89351851851852,-2.638888888888889,15.333333333333334,2.495973333333333,971.7810503333334,0.0
2018-04-24,1,735102.97,126084.51999999999,835705.63613,42442.54222,1613251.14835,29.12037037037037,-3.032407407407407,13.375,2.7567466666666665,971.6117308333332,7.15264
2018-04-25,2,739571.98,132042.54,864506.98219,41926.73726,1646005.69945,29.62962962962963,-2.8240740740740744,13.458333333333334,2.1420666666666666,971.6540607083333,0.0
2018-04-26,3,746434.1,94641.93,865267.8147999999,39444.42589,1651146.34069,29.328703703703706,-0.5555555555555556,15.0,2.7008666666666667,969.4670171666667,8.9408
2018-04-27,4,738085.99,126669.93,891721.70404,38521.25224,1668328.94628,30.162037037037038,1.7824074074074074,17.5,2.924386666666667,968.295890625,8.9408
2018-04-28,5,694448.57,118282.25,823125.81951,37709.44557,1555283.8350799999,30.0,-0.9953703703703703,14.791666666666666,4.02336,966.7579051666667,12.96416
2018-04-29,6,631902.2,133685.36000000002,720724.14411,43526.90492,1396153.24903,27.546296296296294,-4.907407407407407,12.833333333333334,4.24688,967.6327225833334,12.51712
2018-04-30,0,676924.97,126685.28,730470.48968,44757.803120000004,1452153.2628,24.837962962962962,-0.7638888888888888,19.041666666666668,3.9488533333333335,968.0278014166666,11.176
2018-05-01,1,650533.23,87493.01,600892.18154,48432.91346,1299858.325,21.319444444444446,2.9166666666666665,30.333333333333332,3.818466666666667,967.6045026666666,13.85824
2018-05-02,2,636156.01,119515.9,521511.52202000003,50074.11106,1207741.64308,19.35185185185185,2.7546296296296298,35.583333333333336,3.7812133333333335,971.7951602916665,11.176
2018-05-03,3,642492.72,139591.93,582425.0476,48283.447250000005,1273201.21485,21.89814814814815,1.8055555555555556,28.708333333333332,2.5518533333333333,976.8606353333333,0.0
2018-05-04,4,664897.73,133462.71,721246.17242,42662.34547,1428806.24789,27.01388888888889,-1.0185185185185186,19.375,2.12344,976.5502162500001,7.15264
2018-05-05,5,666882.53,121097.22,773597.98354,41396.27875,1481876.79229,30.85648148148148,-5.6365740740740735,11.625,2.9150733333333334,972.3948335208333,12.51712
2018-05-06,6,646595.7,105902.38,824466.92195,38480.2223,1509542.84425,32.89351851851852,-3.888888888888889,10.041666666666666,2.9802666666666666,971.005002625,8.9408
2018-05-07,0,715933.6,98201.16,930354.1553699999,36490.27021,1682778.02558,32.33796296296296,-1.2268518518518519,12.583333333333334,1.9558,972.0491395416666,0.0
2018-05-08,1,724974.84,116047.38,929973.51046,39652.5063,1694600.85676,32.523148148148145,-4.716435185185185,10.614583333333334,2.5797933333333334,970.4441317812499,0.0
2018-05-09,2,733312.2,115606.37,949829.26151,38814.323240000005,1721955.7847499999,32.476851851851855,-4.346064814814815,10.15625,2.5052866666666667,968.9908060729167,0.0
2018-05-10,3,747800.89,116244.12,967831.79975,38046.47722,1753679.16697,33.00925925925926,-2.6041666666666665,11.625,3.7346466666666664,966.4686510208334,10.28192
2018-05-11,4,725076.97,118148.96,931739.07963,38146.121360000005,1694962.17099,31.041666666666668,-0.23148148148148148,14.125,3.8929733333333334,964.8248408750001,13.4112
2018-05-12,5,646839.95,125586.38,736440.56201,39426.84163,1422707.35364,27.26851851851852,-1.850371707708594e-17,17.625,4.228253333333334,967.7597122083333,11.62304
2018-05-13,6,592690.8,129621.7,646874.0726,41850.5388,1281415.4113999999,25.694444444444443,1.6203703703703702,21.916666666666668,3.9488533333333335,970.9062329166667,8.9408
2018-05-14,0,658127.98,124427.7,782652.14834,42281.35317,1483061.48151,27.569444444444443,-1.6203703703703702,15.541666666666666,3.2782933333333335,970.0455254583334,9.38784
2018-05-15,1,686222.76,120958.16,813129.41524,41882.77661,1541234.9518499998,28.46064814814815,-1.3657407407407407,15.291666666666666,2.5239133333333332,971.2095970208334,0.0
2018-05-16,2,707735.76,121867.23,856930.27392,41091.48491000001,1605757.51883,29.814814814814813,-3.2870370370370368,13.375,2.253826666666667,969.8762059583333,7.59968
2018-05-17,3,707555.4,129107.94,864600.42888,41917.94513,1614073.77401,29.930555555555557,-4.791666666666667,11.416666666666666,4.52628,966.8848947916666,10.72896
2018-05-18,4,680911.35,133892.64,798770.8407,43389.161550000004,1523071.35225,28.49537037037037,-5.439814814814816,11.541666666666666,3.5018133333333332,966.8707848333333,8.04672
2018-05-19,5,629729.23,128178.73,744593.03835,40561.0264,1414883.2947500001,29.027777777777775,-3.1481481481481484,13.541666666666666,2.6636133333333336,967.2517537083332,8.04672
2018-05-20,6,624055.84,126707.5,770217.61899,40115.55848,1434389.0174699998,30.0,-2.685185185185185,13.75,3.9302266666666665,967.6327225833334,10.28192
2018-05-21,0,683320.52,124641.65,861573.10079,39886.9631,1584780.58389,29.421296296296294,-0.9953703703703703,14.958333333333334,4.507653333333334,965.756098125,10.72896
2018-05-22,1,679973.85,134346.32,802896.24653,41088.554200000006,1523958.6507299999,28.03240740740741,-0.5092592592592592,17.0,4.0978666666666665,967.3646333749999,12.96416
2018-05-23,2,686410.13,130815.3,819154.88032,41065.10852,1546630.11884,28.29861111111111,-0.2662037037037037,16.416666666666668,3.38074,970.2218999375,9.38784
2018-05-24,3,711211.46,124522.75,884414.04627,39338.92033,1634964.4266000001,30.13888888888889,-0.625,14.75,3.6694533333333332,972.571208,10.72896
2018-05-25,4,710438.46,121293.89,898282.0344799999,39415.11879,1648135.61327,30.462962962962962,-2.2453703703703702,13.291666666666666,3.29692,971.6681706666667,7.59968
2018-05-26,5,654634.31,119026.86,774283.65786,39702.32837,1468620.29623,27.89351851851852,-0.5555555555555555,16.75,4.24688,968.380550375,11.62304
2018-05-27,6,624840.13,119788.28,739863.93947,38629.68851,1403333.75798,27.59259259259259,2.4421296296296298,20.770833333333332,2.0955,968.1900659375,0.0
2018-05-28,0,646825.23,119699.84,846673.18961,38025.962250000004,1531524.38186,29.884259259259263,0.9722222222222222,16.75,2.40284,968.2394507916666,8.9408
2018-05-29,1,723256.7,113524.45,947335.07545,36604.5679,1707196.34335,32.523148148148145,1.7824074074074074,15.208333333333334,2.6449866666666666,965.9395275833334,0.0
2018-05-30,2,741315.16,118205.33,982313.32861,36797.99476,1760426.48337,32.870370370370374,-1.1805555555555556,12.083333333333334,3.2037866666666663,965.8407578749999,9.83488
2018-05-31,3,714740.67,127625.36,940117.52322,39022.40365,1693880.59687,31.48148148148148,-3.263888888888889,11.083333333333334,3.6135733333333335,966.9695545416666,9.83488
2018-06-01,4,709734.69,124707.0,947509.58899,37088.135050000004,1694332.41404,31.27314814814815,0.34722222222222227,14.791666666666666,2.142066666666667,969.6645565833333,8.04672
2018-06-02,5,678674.09,124680.65,905228.60186,36364.24968,1620266.94154,32.88194444444445,-1.7245370370370372,12.708333333333334,3.0454600000000003,969.6575016041667,8.04672
2018-06-03,6,699350.64,117682.87,916551.86472,36950.39168,1652852.8964,34.44444444444445,-6.180555555555556,8.666666666666666,2.160693333333333,968.4087702916667,0.0
2018-06-04,0,742731.27,116938.57,1042842.37575,35766.384840000006,1821340.03059,34.46759259259259,-4.398148148148148,9.125,3.2596666666666665,967.957251625,0.0
2018-06-05,1,766996.93,106136.14,1037118.95063,32853.2591,1836969.13973,34.166666666666664,1.2731481481481481,12.833333333333334,3.3155466666666666,968.1265711249999,9.38784
2018-06-06,2,751296.72,102962.45,998004.6703,35001.46953,1784302.85983,33.28703703703704,-3.888888888888889,9.625,2.6449866666666666,967.40696325,9.83488
2018-06-07,3,739874.83,118719.98,973140.7112499999,35364.877570000004,1748380.41882,32.84722222222222,-2.9166666666666665,11.125,2.29108,968.6063097083334,8.9408
2018-06-08,4,747664.93,112023.17,1029000.06164,35271.09485,1811936.08649,34.745370370370374,-4.537037037037037,9.333333333333334,2.4400933333333334,969.3259175833333,0.0
2018-06-09,5,729771.13,113639.78,997183.66182,35895.33608,1762850.1279,35.11574074074074,-4.62962962962963,8.666666666666666,3.12928,967.9431416666666,10.72896
2018-06-10,6,692353.1,118266.87,961016.2406199999,36071.178680000005,1689440.5193,34.004629629629626,-4.00462962962963,9.6875,3.5111266666666663,966.4968709374999,10.28192
2018-06-11,0,746664.49,115885.3,1070348.05901,35895.33608,1852907.88509,34.074074074074076,-2.824074074074074,10.333333333333334,2.2538266666666664,966.56036575,0.0
2018-06-12,1,778136.98,109684.91,1073151.31903,35889.47466,1887177.77369,35.13888888888889,-3.7152777777777772,9.895833333333334,2.495973333333333,966.9836645,0.0
2018-06-13,2,806716.0,97723.29,1157162.56626,33580.07518,1997458.64144,37.175925925925924,-1.0185185185185184,9.583333333333334,2.5891066666666664,966.4192661666666,9.38784
2018-06-14,3,826546.39,111956.62,1205913.1100599999,30110.114540000002,2062569.6146,37.592592592592595,5.625,14.416666666666666,4.52628,965.3892392083334,9.83488
